fuzzer_id,run_id,iterations,run_time
62f2d43a-37c4-4a6b-8953-cdb317e618a1,1,3,449.4295439720154
62f2d43a-37c4-4a6b-8953-cdb317e618a1,2,3,62.399354219436646
62f2d43a-37c4-4a6b-8953-cdb317e618a1,3,3,64.11869144439697
