fuzzer_id,run_id,iteration_id,timestamp,runtime,circuit_seed,input_flags,is_injection
3506092e-00c1-4a1e-84f2-ca6b290af36a,12,1,1773424233,313.0058169364929,0.6443550424679039,--in0 582741813 --in2 708069279 --in3 1118089504 --in4 1571843360 --in5 --in6 --in7 --in8 350357218 --trace,False
3506092e-00c1-4a1e-84f2-ca6b290af36a,12,2,1773424241,320.37541580200195,0.6443550424679039,--in0 4064244587 --in1 --in2 2636457944 --in3 3388929213 --in4 1779577962 --in8 3244923207 --in9 --trace,False
3506092e-00c1-4a1e-84f2-ca6b290af36a,12,3,1773424249,328.3363673686981,0.6443550424679039,--in0 1441456907 --in2 1920537709 --in3 3808087300 --in4 4041651608 --in5 --in7 --in8 4268237287 --trace,False
3506092e-00c1-4a1e-84f2-ca6b290af36a,15,3,1773424311,390.4623725414276,0.22233118976812838,--in0 --in2 3132575242 --in3 1574756449 --in5 3593890820 --in6 2035617358 --in7 3306512560 --in9 3299009134 --trace,False
